"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","testWriteSimpleSchemaWithByteArrayOutputStream","","Thu Mar 19 16:12:57 UTC 2026","passed","Thu Mar 19 16:12:57 UTC 2026","","eu.esdihumboldt.hale.io.csv.writer.CSVInstanceWriterTest","eu.esdihumboldt.hale.io.csv.writer.CSVInstanceWriterTest","testWriteSimpleSchemaWithByteArrayOutputStream"
"","116","testPropertyCondition1","","Thu Mar 19 16:12:20 UTC 2026","passed","Thu Mar 19 16:12:20 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testPropertyCondition1"
"","1","testDefault","","Thu Mar 19 16:11:44 UTC 2026","passed","Thu Mar 19 16:11:44 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.UniqueConstraintFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.UniqueConstraintFactoryTest","testDefault"
"","76","testDupeAssign","","Thu Mar 19 16:12:19 UTC 2026","passed","Thu Mar 19 16:12:19 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testDupeAssign"
"","1","testUnifyHoles","","Thu Mar 19 16:17:18 UTC 2026","passed","Thu Mar 19 16:17:18 UTC 2026","","eu.esdihumboldt.util.geometry.WindingOrderTest","eu.esdihumboldt.util.geometry.WindingOrderTest","testUnifyHoles"
"","183","testGroovyWarningRetypeTarget","","Thu Mar 19 16:10:48 UTC 2026","passed","Thu Mar 19 16:10:48 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testGroovyWarningRetypeTarget"
"","45","testConsumeList","","Thu Mar 19 16:12:38 UTC 2026","passed","Thu Mar 19 16:12:38 UTC 2026","","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","testConsumeList"
"","224","mergeJoinGroovyRetype","","Thu Mar 19 16:10:49 UTC 2026","passed","Thu Mar 19 16:10:50 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.GroovyRetypeMergeTest","eu.esdihumboldt.hale.common.align.merge.test.impl.GroovyRetypeMergeTest","mergeJoinGroovyRetype"
"","239","mergeJoinWithRetype","","Thu Mar 19 16:10:48 UTC 2026","passed","Thu Mar 19 16:10:48 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","mergeJoinWithRetype"
"","147","testLarge","","Thu Mar 19 16:17:19 UTC 2026","passed","Thu Mar 19 16:17:19 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","testLarge"
"","1679","testAdvCrsFactories","","Thu Mar 19 16:11:38 UTC 2026","passed","Thu Mar 19 16:11:40 UTC 2026","","eu.esdihumboldt.hale.common.referencing.factory.CrsAuthorityFactoryTest","eu.esdihumboldt.hale.common.referencing.factory.CrsAuthorityFactoryTest","testAdvCrsFactories"
"","3","failTest2","","Thu Mar 19 16:12:55 UTC 2026","passed","Thu Mar 19 16:12:55 UTC 2026","","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","failTest2"
"","533","testInspireCodespaceNoAutoAdd","","Thu Mar 19 16:13:59 UTC 2026","passed","Thu Mar 19 16:13:59 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriter2Test","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriter2Test","testInspireCodespaceNoAutoAdd"
"","1","testLimit","","Thu Mar 19 16:11:04 UTC 2026","passed","Thu Mar 19 16:11:04 UTC 2026","","eu.esdihumboldt.hale.common.core.io.supplier.LookupStreamResourceTest","eu.esdihumboldt.hale.common.core.io.supplier.LookupStreamResourceTest","testLimit"
"","4","testTrendsFromTwitter","","Thu Mar 19 16:17:23 UTC 2026","passed","Thu Mar 19 16:17:23 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testTrendsFromTwitter"
"","8","testCycle","","Thu Mar 19 16:17:09 UTC 2026","passed","Thu Mar 19 16:17:09 UTC 2026","","eu.esdihumboldt.util.DependencyOrderedListTest","eu.esdihumboldt.util.DependencyOrderedListTest","testCycle"
"","21","testRead_shiporder_types_cycle","","Thu Mar 19 16:17:06 UTC 2026","passed","Thu Mar 19 16:17:06 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","testRead_shiporder_types_cycle"
"","100","testRegexAnalysis","","Thu Mar 19 16:12:20 UTC 2026","passed","Thu Mar 19 16:12:20 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testRegexAnalysis"
"","6","testUnbounded","","Thu Mar 19 16:11:44 UTC 2026","passed","Thu Mar 19 16:11:44 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.CardinalityFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.CardinalityFactoryTest","testUnbounded"
"","0","testSplitMulti_Mixed","","Thu Mar 19 16:12:31 UTC 2026","passed","Thu Mar 19 16:12:31 UTC 2026","","eu.esdihumboldt.cst.functions.geometric.test.GeometryHelperFunctionsTest","eu.esdihumboldt.cst.functions.geometric.test.GeometryHelperFunctionsTest","testSplitMulti_Mixed"
"","1","testTrueFalse","","Thu Mar 19 16:11:48 UTC 2026","passed","Thu Mar 19 16:11:48 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.constraints.NillableFactoryTest","eu.esdihumboldt.hale.common.schema.groovy.constraints.NillableFactoryTest","testTrueFalse"
"","461","testWriteRead","","Thu Mar 19 16:11:53 UTC 2026","passed","Thu Mar 19 16:11:54 UTC 2026","","eu.esdihumboldt.hale.common.schema.persist.hsd.test.HaleSchemaWriterTest","eu.esdihumboldt.hale.common.schema.persist.hsd.test.HaleSchemaWriterTest","testWriteRead"
"","1848","testComplexInstancesECQL","","Thu Mar 19 16:11:10 UTC 2026","passed","Thu Mar 19 16:11:12 UTC 2026","","eu.esdihumboldt.hale.common.filter.FilterTest","eu.esdihumboldt.hale.common.filter.FilterTest","testComplexInstancesECQL"
"","0","testInstanceReader","","Thu Mar 19 16:14:36 UTC 2026","skipped","Thu Mar 19 16:14:36 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.mssql.test.MsSqlDataReaderTest","eu.esdihumboldt.hale.io.jdbc.mssql.test.MsSqlDataReaderTest","testInstanceReader"
"","6","testDefinedTypeReference","","Thu Mar 19 16:11:48 UTC 2026","passed","Thu Mar 19 16:11:48 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","testDefinedTypeReference"
"","11","testReadFirstArray","","Thu Mar 19 16:15:59 UTC 2026","passed","Thu Mar 19 16:15:59 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonInstanceCollectionTest","eu.esdihumboldt.hale.io.json.test.JsonInstanceCollectionTest","testReadFirstArray"
"","74","testStructuralRename2","","Thu Mar 19 16:12:20 UTC 2026","passed","Thu Mar 19 16:12:21 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testStructuralRename2"
"","0","testGeometry_2_LineString","","Thu Mar 19 16:14:06 UTC 2026","skipped","Thu Mar 19 16:14:06 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","testGeometry_2_LineString"
"","1","testFormatter[3]","","Thu Mar 19 16:17:16 UTC 2026","passed","Thu Mar 19 16:17:16 UTC 2026","","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","testFormatter[3]"
"","1","testSimple","","Thu Mar 19 16:17:04 UTC 2026","passed","Thu Mar 19 16:17:04 UTC 2026","","eu.esdihumboldt.hale.io.xsd.anytype.valuetypes.CustomTypeContentTypeTest","eu.esdihumboldt.hale.io.xsd.anytype.valuetypes.CustomTypeContentTypeTest","testSimple"
"","25","testOffsetCircle","","Thu Mar 19 16:17:19 UTC 2026","passed","Thu Mar 19 16:17:19 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.split.SplitInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.split.SplitInterpolationTest","testOffsetCircle"
"","21","testJsonBuilderSameNameFail","","Thu Mar 19 16:17:23 UTC 2026","passed","Thu Mar 19 16:17:23 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testJsonBuilderSameNameFail"
"","107","testSimpleAttribute","","Thu Mar 19 16:12:18 UTC 2026","passed","Thu Mar 19 16:12:18 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testSimpleAttribute"
"","0","testSimpleContentAttribute","","Thu Mar 19 16:12:17 UTC 2026","skipped","Thu Mar 19 16:12:17 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testSimpleContentAttribute"
"","0","testIterateLess","","Thu Mar 19 16:11:19 UTC 2026","passed","Thu Mar 19 16:11:19 UTC 2026","","eu.esdihumboldt.hale.common.instance.tools.impl.SimplePartitionerTest","eu.esdihumboldt.hale.common.instance.tools.impl.SimplePartitionerTest","testIterateLess"
"","13","testEnabled","","Thu Mar 19 16:11:44 UTC 2026","passed","Thu Mar 19 16:11:44 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.SkipValidationFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.SkipValidationFactoryTest","testEnabled"
"","9","testWriteReadTypeSafe","","Thu Mar 19 16:17:23 UTC 2026","passed","Thu Mar 19 16:17:23 UTC 2026","","eu.esdihumboldt.util.groovy.xml.NSDOMBuilderTest","eu.esdihumboldt.util.groovy.xml.NSDOMBuilderTest","testWriteReadTypeSafe"
