"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3310","testArgsFileForMultiTypesSource","","Thu Jun 18 14:18:56 UTC 2026","passed","Thu Jun 18 14:19:00 UTC 2026","","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","testArgsFileForMultiTypesSource"
"","4","testNotEqualList","","Thu Jun 18 14:22:16 UTC 2026","passed","Thu Jun 18 14:22:16 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testNotEqualList"
"","30","testNullMixed","","Thu Jun 18 14:23:02 UTC 2026","passed","Thu Jun 18 14:23:02 UTC 2026","","eu.esdihumboldt.hale.common.instance.groovy.InstanceAccessorTest","eu.esdihumboldt.hale.common.instance.groovy.InstanceAccessorTest","testNullMixed"
"","3","test90Deegrees","","Thu Jun 18 14:34:46 UTC 2026","passed","Thu Jun 18 14:34:46 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","test90Deegrees"
"","2599","testReadInstances","","Thu Jun 18 14:27:26 UTC 2026","passed","Thu Jun 18 14:27:29 UTC 2026","","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceReaderTest","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceReaderTest","testReadInstances"
"","2","testCreateType","","Thu Jun 18 14:24:08 UTC 2026","passed","Thu Jun 18 14:24:08 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","testCreateType"
"","205","testTypeFilter2PropertyPresent","","Thu Jun 18 14:21:16 UTC 2026","passed","Thu Jun 18 14:21:16 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testTypeFilter2PropertyPresent"
"","12","testReadSimpleChoice","","Thu Jun 18 14:31:42 UTC 2026","passed","Thu Jun 18 14:31:42 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","testReadSimpleChoice"
"","0","testGeometry_2_MultiLineString","","Thu Jun 18 14:28:40 UTC 2026","skipped","Thu Jun 18 14:28:40 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","testGeometry_2_MultiLineString"
"","0","testLimit2","","Thu Jun 18 14:21:57 UTC 2026","passed","Thu Jun 18 14:21:57 UTC 2026","","eu.esdihumboldt.hale.common.core.io.supplier.LookupStreamResourceTest","eu.esdihumboldt.hale.common.core.io.supplier.LookupStreamResourceTest","testLimit2"
"","3","testJsonBuilderConstructor","","Thu Jun 18 14:35:01 UTC 2026","passed","Thu Jun 18 14:35:01 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testJsonBuilderConstructor"
"","0","testSample1","","Thu Jun 18 14:34:46 UTC 2026","passed","Thu Jun 18 14:34:46 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.grid.GridUtilTest","eu.esdihumboldt.util.geometry.interpolation.grid.GridUtilTest","testSample1"
"","55","testWriteDocument","","Thu Jun 18 14:35:26 UTC 2026","passed","Thu Jun 18 14:35:26 UTC 2026","","eu.esdihumboldt.util.orient.embedded.MemoryDocumentTest","eu.esdihumboldt.util.orient.embedded.MemoryDocumentTest","testWriteDocument"
"","179","testInnerJoin","","Thu Jun 18 14:25:05 UTC 2026","passed","Thu Jun 18 14:25:05 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testInnerJoin"
"","69","testStructuralRetype1","","Thu Jun 18 14:25:15 UTC 2026","passed","Thu Jun 18 14:25:15 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testStructuralRetype1"
"","96","testBuilder","","Thu Jun 18 14:34:47 UTC 2026","passed","Thu Jun 18 14:34:47 UTC 2026","","eu.esdihumboldt.util.geometry.quadtree.QuadtreeTest","eu.esdihumboldt.util.geometry.quadtree.QuadtreeTest","testBuilder"
"","0","testHalfmoon","","Thu Jun 18 14:25:53 UTC 2026","passed","Thu Jun 18 14:25:53 UTC 2026","","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","testHalfmoon"
"","9","testJsonBuilderPrettyPrint","","Thu Jun 18 14:35:01 UTC 2026","passed","Thu Jun 18 14:35:01 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testJsonBuilderPrettyPrint"
