"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","164","testJoinCondition","","Wed Jul 08 11:39:27 UTC 2026","passed","Wed Jul 08 11:39:28 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinFocusRetainConditionTest","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinFocusRetainConditionTest","testJoinCondition"
"","0","testGeometry_2_Polygon","","Wed Jul 08 11:45:52 UTC 2026","skipped","Wed Jul 08 11:45:52 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","testGeometry_2_Polygon"
"","43","testLoadWVAIgnoreNamespace","","Wed Jul 08 11:44:55 UTC 2026","passed","Wed Jul 08 11:44:55 UTC 2026","","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","testLoadWVAIgnoreNamespace"
"","1","testHttpAbsoluteOtherHttp","","Wed Jul 08 11:50:39 UTC 2026","passed","Wed Jul 08 11:50:39 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.HumboldtURIResolverTest","eu.esdihumboldt.hale.io.xsd.reader.HumboldtURIResolverTest","testHttpAbsoluteOtherHttp"
"","1","testRange","","Wed Jul 08 11:41:52 UTC 2026","passed","Wed Jul 08 11:41:52 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.constraints.CardinalityFactoryTest","eu.esdihumboldt.hale.common.schema.groovy.constraints.CardinalityFactoryTest","testRange"
"","12","testReadVersion4","","Wed Jul 08 11:48:30 UTC 2026","passed","Wed Jul 08 11:48:30 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.spatialite.reader.internal.SpatiaLiteInstanceReaderTest","eu.esdihumboldt.hale.io.jdbc.spatialite.reader.internal.SpatiaLiteInstanceReaderTest","testReadVersion4"
"","1","testDisabled","","Wed Jul 08 11:41:38 UTC 2026","passed","Wed Jul 08 11:41:38 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.NillableFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.NillableFlagFactoryTest","testDisabled"
"","104","testGroovyWarningRetypeTarget","","Wed Jul 08 11:39:25 UTC 2026","passed","Wed Jul 08 11:39:25 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testGroovyWarningRetypeTarget"
"","31","testWriteSingleCorrectSchemasWithOneMissingGeom","","Wed Jul 08 11:49:42 UTC 2026","passed","Wed Jul 08 11:49:42 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","testWriteSingleCorrectSchemasWithOneMissingGeom"
"","71","testWriteMultiSchemasWithOneMissingGeom","","Wed Jul 08 11:49:40 UTC 2026","passed","Wed Jul 08 11:49:40 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","testWriteMultiSchemasWithOneMissingGeom"
