"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8443","testSerialize","","Wed Jul 08 16:12:56 UTC 2026","passed","Wed Jul 08 16:13:04 UTC 2026","","eu.esdihumboldt.util.groovy.collector.StatsCollectorTest","eu.esdihumboldt.util.groovy.collector.StatsCollectorTest","testSerialize"
"","16","testJsonBuilderTypeSafe","","Wed Jul 08 16:13:05 UTC 2026","passed","Wed Jul 08 16:13:05 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testJsonBuilderTypeSafe"
"","1","testFormatter[1]","","Wed Jul 08 16:12:45 UTC 2026","passed","Wed Jul 08 16:12:45 UTC 2026","","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","testFormatter[1]"
"","4189","testArrayTypes","","Wed Jul 08 16:08:31 UTC 2026","passed","Wed Jul 08 16:08:36 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.postgresql.test.MultiDimensionalArraysIT","eu.esdihumboldt.hale.io.jdbc.postgresql.test.MultiDimensionalArraysIT","testArrayTypes"
"","61","testLoadShiporder","","Wed Jul 08 16:00:03 UTC 2026","passed","Wed Jul 08 16:00:03 UTC 2026","","eu.esdihumboldt.hale.common.instance.helper.PropertyResolverTest","eu.esdihumboldt.hale.common.instance.helper.PropertyResolverTest","testLoadShiporder"
"","4","testNumberBetween","","Wed Jul 08 15:59:48 UTC 2026","passed","Wed Jul 08 15:59:48 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testNumberBetween"
"","102","testClassification1","","Wed Jul 08 16:02:57 UTC 2026","passed","Wed Jul 08 16:02:57 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testClassification1"
"","1","testTimeEqualsList","","Wed Jul 08 15:59:49 UTC 2026","skipped","Wed Jul 08 15:59:49 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testTimeEqualsList"
"","5","testNamespaceIndex","","Wed Jul 08 15:58:19 UTC 2026","passed","Wed Jul 08 15:58:19 UTC 2026","","eu.esdihumboldt.hale.common.align.groovy.accessor.EntityAccessorTest","eu.esdihumboldt.hale.common.align.groovy.accessor.EntityAccessorTest","testNamespaceIndex"
"","466","testReadInstancesXSD","","Wed Jul 08 16:05:23 UTC 2026","passed","Wed Jul 08 16:05:24 UTC 2026","","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceReaderTest","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceReaderTest","testReadInstancesXSD"
"","5","testDescriptions","","Wed Jul 08 16:01:50 UTC 2026","passed","Wed Jul 08 16:01:50 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","testDescriptions"
"","4","failTest2","","Wed Jul 08 16:04:38 UTC 2026","passed","Wed Jul 08 16:04:38 UTC 2026","","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","failTest2"
"","2","testCW3","","Wed Jul 08 16:12:50 UTC 2026","passed","Wed Jul 08 16:12:50 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","testCW3"
"","322","testGeometryAggregate_32_MultiPoint","","Wed Jul 08 16:06:42 UTC 2026","passed","Wed Jul 08 16:06:42 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","testGeometryAggregate_32_MultiPoint"
"","45","testOffsetBig","","Wed Jul 08 16:12:50 UTC 2026","passed","Wed Jul 08 16:12:50 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","testOffsetBig"
"","15","testEnabled","","Wed Jul 08 16:01:34 UTC 2026","passed","Wed Jul 08 16:01:34 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AbstractFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AbstractFlagFactoryTest","testEnabled"
"","278","mergeJoinsWithJoin_sample_hydro","","Wed Jul 08 15:58:51 UTC 2026","passed","Wed Jul 08 15:58:51 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinMergeTest","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinMergeTest","mergeJoinsWithJoin_sample_hydro"
"","5","testPath2","","Wed Jul 08 16:01:35 UTC 2026","passed","Wed Jul 08 16:01:35 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.PrimaryKeyFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.PrimaryKeyFactoryTest","testPath2"
"","530","testInnerJoinConditions","","Wed Jul 08 16:02:55 UTC 2026","passed","Wed Jul 08 16:02:56 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testInnerJoinConditions"
"","5","testNotEqualList","","Wed Jul 08 15:59:48 UTC 2026","passed","Wed Jul 08 15:59:48 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testNotEqualList"
