"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","testNoRef","","Mon Mar 16 11:21:44 UTC 2026","passed","Mon Mar 16 11:21:44 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.ReferenceFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.ReferenceFactoryTest","testNoRef"
"","3436","testArgsFileForHydro","","Mon Mar 16 11:20:19 UTC 2026","passed","Mon Mar 16 11:20:22 UTC 2026","","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","testArgsFileForHydro"
"","201","testTypeFilter6","","Mon Mar 16 11:20:51 UTC 2026","passed","Mon Mar 16 11:20:51 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testTypeFilter6"
"","30","testCallClosure","","Mon Mar 16 11:24:21 UTC 2026","passed","Mon Mar 16 11:24:21 UTC 2026","","eu.esdihumboldt.hale.io.groovy.snippets.GroovySnippetsTest","eu.esdihumboldt.hale.io.groovy.snippets.GroovySnippetsTest","testCallClosure"
"","7","testWriteReadTypeSafe","","Mon Mar 16 11:27:23 UTC 2026","passed","Mon Mar 16 11:27:23 UTC 2026","","eu.esdihumboldt.util.groovy.xml.NSDOMBuilderTest","eu.esdihumboldt.util.groovy.xml.NSDOMBuilderTest","testWriteReadTypeSafe"
"","959","testEqualitySimple","","Mon Mar 16 11:21:09 UTC 2026","passed","Mon Mar 16 11:21:10 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testEqualitySimple"
"","11","testReadNestedGeometry","","Mon Mar 16 11:26:02 UTC 2026","passed","Mon Mar 16 11:26:02 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","testReadNestedGeometry"
"","3672","testExportPropertyJoin","","Mon Mar 16 11:24:24 UTC 2026","passed","Mon Mar 16 11:24:28 UTC 2026","","eu.esdihumboldt.hale.io.html.svg.MappingExporterTest","eu.esdihumboldt.hale.io.html.svg.MappingExporterTest","testExportPropertyJoin"
"","4","testJsonBuilderPrettyPrint","","Mon Mar 16 11:27:22 UTC 2026","passed","Mon Mar 16 11:27:22 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testJsonBuilderPrettyPrint"
"","21","testRead_definitive_annotated","","Mon Mar 16 11:27:07 UTC 2026","passed","Mon Mar 16 11:27:07 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","testRead_definitive_annotated"
