"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","140","testGroovyWarningScript","","Tue Mar 17 10:50:42 UTC 2026","passed","Tue Mar 17 10:50:42 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testGroovyWarningScript"
"","5573","testDataTypes","","Tue Mar 17 10:55:22 UTC 2026","passed","Tue Mar 17 10:55:28 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.postgresql.test.PostDataTypesIT","eu.esdihumboldt.hale.io.jdbc.postgresql.test.PostDataTypesIT","testDataTypes"
"","163","testBadEnvelope","","Tue Mar 17 10:57:09 UTC 2026","passed","Tue Mar 17 10:57:09 UTC 2026","","eu.esdihumboldt.util.geometry.quadtree.QuadtreeTest","eu.esdihumboldt.util.geometry.quadtree.QuadtreeTest","testBadEnvelope"
"","226","testGroovyRetypeCondition","","Tue Mar 17 10:50:44 UTC 2026","passed","Tue Mar 17 10:50:44 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinFocusRetainConditionTest","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinFocusRetainConditionTest","testGroovyRetypeCondition"
"","1","testFormatter[12]","","Tue Mar 17 10:57:06 UTC 2026","passed","Tue Mar 17 10:57:06 UTC 2026","","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","testFormatter[12]"
"","45","testConsumeList","","Tue Mar 17 10:52:29 UTC 2026","passed","Tue Mar 17 10:52:29 UTC 2026","","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","testConsumeList"
"","155","testMultiResult2","","Tue Mar 17 10:52:02 UTC 2026","passed","Tue Mar 17 10:52:02 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testMultiResult2"
"","5","testMultiType","","Tue Mar 17 10:55:53 UTC 2026","passed","Tue Mar 17 10:55:53 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonSchemaReaderTest","eu.esdihumboldt.hale.io.json.test.JsonSchemaReaderTest","testMultiType"
"","1","testRead2","","Tue Mar 17 10:52:46 UTC 2026","passed","Tue Mar 17 10:52:46 UTC 2026","","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","testRead2"
"","0","testDuringList","","Tue Mar 17 10:51:02 UTC 2026","skipped","Tue Mar 17 10:51:02 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testDuringList"
"","2500","simpleSchemaWriteTest","","Tue Mar 17 10:56:27 UTC 2026","passed","Tue Mar 17 10:56:30 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","simpleSchemaWriteTest"
"","3","testMixedProperty","","Tue Mar 17 10:55:53 UTC 2026","passed","Tue Mar 17 10:55:53 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonSchemaReaderTest","eu.esdihumboldt.hale.io.json.test.JsonSchemaReaderTest","testMixedProperty"
"","7","testInstanceNoValueNullNoSchema","","Tue Mar 17 10:51:03 UTC 2026","passed","Tue Mar 17 10:51:03 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testInstanceNoValueNullNoSchema"
"","31","testRead_definitive_chapter03","","Tue Mar 17 10:56:56 UTC 2026","passed","Tue Mar 17 10:56:56 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","testRead_definitive_chapter03"
"","20","testValueListValueList","","Tue Mar 17 10:50:57 UTC 2026","passed","Tue Mar 17 10:50:57 UTC 2026","","eu.esdihumboldt.hale.common.core.io.impl.ValueListTypeTest","eu.esdihumboldt.hale.common.core.io.impl.ValueListTypeTest","testValueListValueList"
"","502","testReadWithCommaDecimal","","Tue Mar 17 10:52:46 UTC 2026","passed","Tue Mar 17 10:52:46 UTC 2026","","eu.esdihumboldt.hale.io.csv.CSVInstanceReaderTest","eu.esdihumboldt.hale.io.csv.CSVInstanceReaderTest","testReadWithCommaDecimal"
"","0","testCRSFlipped","","Tue Mar 17 10:57:07 UTC 2026","passed","Tue Mar 17 10:57:07 UTC 2026","","eu.esdihumboldt.util.geometry.WindingOrderTest","eu.esdihumboldt.util.geometry.WindingOrderTest","testCRSFlipped"
"","381","testWriteFeaturesTargetCRS","","Tue Mar 17 10:56:26 UTC 2026","passed","Tue Mar 17 10:56:27 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","testWriteFeaturesTargetCRS"
"","864","testComplexLookupJsonGroovy","","Tue Mar 17 10:51:27 UTC 2026","passed","Tue Mar 17 10:51:28 UTC 2026","","eu.esdihumboldt.hale.common.lookup.internal.LookupTableTypeTest","eu.esdihumboldt.hale.common.lookup.internal.LookupTableTypeTest","testComplexLookupJsonGroovy"
"","1","testUnifyGeometryCollection","","Tue Mar 17 10:57:07 UTC 2026","passed","Tue Mar 17 10:57:07 UTC 2026","","eu.esdihumboldt.util.geometry.WindingOrderTest","eu.esdihumboldt.util.geometry.WindingOrderTest","testUnifyGeometryCollection"
"","39","testConflict","","Tue Mar 17 10:57:04 UTC 2026","passed","Tue Mar 17 10:57:04 UTC 2026","","eu.esdihumboldt.util.config.ConfigTest","eu.esdihumboldt.util.config.ConfigTest","testConflict"
"","1","testDisabled","","Tue Mar 17 10:51:37 UTC 2026","passed","Tue Mar 17 10:51:37 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.MappingRelevantFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.MappingRelevantFlagFactoryTest","testDisabled"
"","13","testReadSimpleChoice","","Tue Mar 17 10:55:53 UTC 2026","passed","Tue Mar 17 10:55:53 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","testReadSimpleChoice"
"","94","testMathExpression","","Tue Mar 17 10:52:11 UTC 2026","passed","Tue Mar 17 10:52:11 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testMathExpression"
"","1","testIntKeys","","Tue Mar 17 10:52:29 UTC 2026","passed","Tue Mar 17 10:52:29 UTC 2026","","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","testIntKeys"
"","3945","testTransform","","Tue Mar 17 10:50:12 UTC 2026","passed","Tue Mar 17 10:50:16 UTC 2026","","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","testTransform"
"","0","testMulti1","","Tue Mar 17 10:52:22 UTC 2026","passed","Tue Mar 17 10:52:22 UTC 2026","","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","testMulti1"
"","12","testEnabled","","Tue Mar 17 10:51:37 UTC 2026","passed","Tue Mar 17 10:51:37 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AugmentedValueFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AugmentedValueFlagFactoryTest","testEnabled"
"","21","testRead_shiporder_types_cycle","","Tue Mar 17 10:56:56 UTC 2026","passed","Tue Mar 17 10:56:56 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","testRead_shiporder_types_cycle"
"","0","testHttpAbsolute1","","Tue Mar 17 10:56:54 UTC 2026","passed","Tue Mar 17 10:56:54 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.HumboldtURIResolverTest","eu.esdihumboldt.hale.io.xsd.reader.HumboldtURIResolverTest","testHttpAbsolute1"
"","12","testGeoJsonSimple_14","","Tue Mar 17 10:55:50 UTC 2026","passed","Tue Mar 17 10:55:50 UTC 2026","","eu.esdihumboldt.hale.io.json.test.InstanceToJsonTest","eu.esdihumboldt.hale.io.json.test.InstanceToJsonTest","testGeoJsonSimple_14"
"","0","testCMUnion2","","Tue Mar 17 10:52:00 UTC 2026","skipped","Tue Mar 17 10:52:00 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testCMUnion2"
"","43","testBaseNameFromFile","","Tue Mar 17 10:56:11 UTC 2026","passed","Tue Mar 17 10:56:11 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapeInstanceReaderTest","eu.esdihumboldt.hale.io.shp.ShapeInstanceReaderTest","testBaseNameFromFile"
"","2","simpleFilterTestCQL","","Tue Mar 17 10:51:05 UTC 2026","passed","Tue Mar 17 10:51:05 UTC 2026","","eu.esdihumboldt.hale.common.filter.FilterTest","eu.esdihumboldt.hale.common.filter.FilterTest","simpleFilterTestCQL"
"","40","testOffsetBig","","Tue Mar 17 10:57:08 UTC 2026","passed","Tue Mar 17 10:57:08 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.split.SplitInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.split.SplitInterpolationTest","testOffsetBig"
"","6878","testNumbers","","Tue Mar 17 10:53:55 UTC 2026","passed","Tue Mar 17 10:54:02 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriter2Test","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriter2Test","testNumbers"
"","0","testFormatter[3]","","Tue Mar 17 10:57:06 UTC 2026","passed","Tue Mar 17 10:57:06 UTC 2026","","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","testFormatter[3]"
"","46","testWriteDocument","","Tue Mar 17 10:57:21 UTC 2026","passed","Tue Mar 17 10:57:21 UTC 2026","","eu.esdihumboldt.util.orient.embedded.MemoryDocumentTest","eu.esdihumboldt.util.orient.embedded.MemoryDocumentTest","testWriteDocument"
"","0","testExistsSchema","","Tue Mar 17 10:51:03 UTC 2026","skipped","Tue Mar 17 10:51:03 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testExistsSchema"
"","0","testFormatter[5]","","Tue Mar 17 10:57:06 UTC 2026","passed","Tue Mar 17 10:57:06 UTC 2026","","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","testFormatter[5]"
"","4236","testArrayTypes","","Tue Mar 17 10:55:05 UTC 2026","passed","Tue Mar 17 10:55:09 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.postgresql.test.MultiDimensionalArraysIT","eu.esdihumboldt.hale.io.jdbc.postgresql.test.MultiDimensionalArraysIT","testArrayTypes"
