"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","testGeom","","Mon Mar 23 06:58:42 UTC 2026","passed","Mon Mar 23 06:58:42 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.GeometryTypeFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.GeometryTypeFactoryTest","testGeom"
"","2","testTrueFalse","","Mon Mar 23 06:58:46 UTC 2026","passed","Mon Mar 23 06:58:46 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.constraints.NillableFactoryTest","eu.esdihumboldt.hale.common.schema.groovy.constraints.NillableFactoryTest","testTrueFalse"
"","2","testVirtualRootPrettyPrint","","Mon Mar 23 07:04:09 UTC 2026","passed","Mon Mar 23 07:04:09 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testVirtualRootPrettyPrint"
"","132","testLoadWVA","","Mon Mar 23 07:00:10 UTC 2026","passed","Mon Mar 23 07:00:10 UTC 2026","","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","testLoadWVA"
"","28","testCallClosure","","Mon Mar 23 07:01:04 UTC 2026","passed","Mon Mar 23 07:01:04 UTC 2026","","eu.esdihumboldt.hale.io.groovy.snippets.GroovySnippetsTest","eu.esdihumboldt.hale.io.groovy.snippets.GroovySnippetsTest","testCallClosure"
"","38","testRead_definitive_groups","","Mon Mar 23 07:03:54 UTC 2026","passed","Mon Mar 23 07:03:54 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","testRead_definitive_groups"
"","126","testNotes1","","Mon Mar 23 06:57:50 UTC 2026","passed","Mon Mar 23 06:57:50 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testNotes1"
"","0","testInstanceExistsSchema","","Mon Mar 23 06:58:10 UTC 2026","skipped","Mon Mar 23 06:58:10 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testInstanceExistsSchema"
"","121","testCardinalityRename","","Mon Mar 23 06:59:13 UTC 2026","passed","Mon Mar 23 06:59:13 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testCardinalityRename"
"","30","testReadXsdInstancesTypenameAmbiguousLocalNameWithNamespace2","","Mon Mar 23 07:03:20 UTC 2026","passed","Mon Mar 23 07:03:20 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapeInstanceReaderTest","eu.esdihumboldt.hale.io.shp.ShapeInstanceReaderTest","testReadXsdInstancesTypenameAmbiguousLocalNameWithNamespace2"
"","0","testGeometry_2_MultiPolygon","","Mon Mar 23 07:00:58 UTC 2026","skipped","Mon Mar 23 07:00:58 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","testGeometry_2_MultiPolygon"
"","40","testSKOSFromRDF2","","Mon Mar 23 06:59:38 UTC 2026","passed","Mon Mar 23 06:59:38 UTC 2026","","eu.esdihumboldt.hale.io.codelist.skos.test.SkosCodeListTest","eu.esdihumboldt.hale.io.codelist.skos.test.SkosCodeListTest","testSKOSFromRDF2"
"","4","testEqualitySimpleNoSchema","","Mon Mar 23 06:58:10 UTC 2026","passed","Mon Mar 23 06:58:10 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testEqualitySimpleNoSchema"
"","35","testWriteSingleCorrectSchemasWithOneMissingGeom","","Mon Mar 23 07:03:28 UTC 2026","passed","Mon Mar 23 07:03:28 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","testWriteSingleCorrectSchemasWithOneMissingGeom"
"","11","testEnabled","","Mon Mar 23 06:58:42 UTC 2026","passed","Mon Mar 23 06:58:42 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AbstractFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AbstractFlagFactoryTest","testEnabled"
"","1","testDisabled","","Mon Mar 23 06:58:42 UTC 2026","passed","Mon Mar 23 06:58:42 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AugmentedValueFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.AugmentedValueFlagFactoryTest","testDisabled"
"","2623","migrateRenameFormattedString","","Mon Mar 23 06:59:32 UTC 2026","passed","Mon Mar 23 06:59:34 UTC 2026","","eu.esdihumboldt.hale.adv.merge.test.AdVMeasurementMergeTest","eu.esdihumboldt.hale.adv.merge.test.AdVMeasurementMergeTest","migrateRenameFormattedString"
"","15","testComplexInstancesCQL","","Mon Mar 23 06:58:12 UTC 2026","passed","Mon Mar 23 06:58:12 UTC 2026","","eu.esdihumboldt.hale.common.filter.FilterTest","eu.esdihumboldt.hale.common.filter.FilterTest","testComplexInstancesCQL"
"","5","testLikeSchema","","Mon Mar 23 06:58:09 UTC 2026","passed","Mon Mar 23 06:58:09 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testLikeSchema"
"","1","testSubfolder2","","Mon Mar 23 06:58:03 UTC 2026","passed","Mon Mar 23 06:58:03 UTC 2026","","eu.esdihumboldt.hale.common.core.io.PathUpdateTest","eu.esdihumboldt.hale.common.core.io.PathUpdateTest","testSubfolder2"
"","4","testDoesNotExistSchema","","Mon Mar 23 06:58:10 UTC 2026","passed","Mon Mar 23 06:58:10 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testDoesNotExistSchema"
"","1140","testValid","","Mon Mar 23 07:02:57 UTC 2026","passed","Mon Mar 23 07:02:58 UTC 2026","","eu.esdihumboldt.hale.io.schematron.SchematronInstanceValidatorTest","eu.esdihumboldt.hale.io.schematron.SchematronInstanceValidatorTest","testValid"
"","89","testPriority","","Mon Mar 23 06:59:11 UTC 2026","passed","Mon Mar 23 06:59:11 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testPriority"
"","1","testCW3","","Mon Mar 23 07:04:05 UTC 2026","passed","Mon Mar 23 07:04:05 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","testCW3"
"","0","testFormatter[5]","","Mon Mar 23 07:04:03 UTC 2026","passed","Mon Mar 23 07:04:03 UTC 2026","","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","testFormatter[5]"
"","1","testStreetOuter","","Mon Mar 23 06:59:22 UTC 2026","passed","Mon Mar 23 06:59:22 UTC 2026","","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","testStreetOuter"
"","112","testCMMulti2","","Mon Mar 23 06:59:10 UTC 2026","passed","Mon Mar 23 06:59:11 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testCMMulti2"
"","204","mergeRenameFormattedString","","Mon Mar 23 06:59:35 UTC 2026","passed","Mon Mar 23 06:59:35 UTC 2026","","eu.esdihumboldt.hale.adv.merge.test.AdVMeasurementMergeTest","eu.esdihumboldt.hale.adv.merge.test.AdVMeasurementMergeTest","mergeRenameFormattedString"
"","6345","testShapefileInstanceFromNginxUrl","","Mon Mar 23 07:03:11 UTC 2026","passed","Mon Mar 23 07:03:17 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapeInstanceReaderTest","eu.esdihumboldt.hale.io.shp.ShapeInstanceReaderTest","testShapefileInstanceFromNginxUrl"
"","4446","testTransformXmlInline","","Mon Mar 23 06:56:44 UTC 2026","passed","Mon Mar 23 06:56:48 UTC 2026","","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","testTransformXmlInline"
"","10","testSKOSFromRDF5_language_nl","","Mon Mar 23 06:59:38 UTC 2026","passed","Mon Mar 23 06:59:38 UTC 2026","","eu.esdihumboldt.hale.io.codelist.skos.test.SkosCodeListTest","eu.esdihumboldt.hale.io.codelist.skos.test.SkosCodeListTest","testSKOSFromRDF5_language_nl"
"","7","testPath1","","Mon Mar 23 06:58:42 UTC 2026","passed","Mon Mar 23 06:58:42 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.PrimaryKeyFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.PrimaryKeyFactoryTest","testPath1"
"","31","testOffsetCircle","","Mon Mar 23 07:04:06 UTC 2026","passed","Mon Mar 23 07:04:06 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.split.SplitInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.split.SplitInterpolationTest","testOffsetCircle"
"","0","testGeometryFlippedOnCRS","","Mon Mar 23 07:04:05 UTC 2026","passed","Mon Mar 23 07:04:05 UTC 2026","","eu.esdihumboldt.util.geometry.WindingOrderTest","eu.esdihumboldt.util.geometry.WindingOrderTest","testGeometryFlippedOnCRS"
"","4","testNumberString","","Mon Mar 23 06:58:09 UTC 2026","passed","Mon Mar 23 06:58:09 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testNumberString"
"","83","testRTreeSpatialIndexCreation","","Mon Mar 23 07:00:04 UTC 2026","passed","Mon Mar 23 07:00:04 UTC 2026","","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceWriterTest","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceWriterTest","testRTreeSpatialIndexCreation"
"","4","testGetReferencesNested","","Mon Mar 23 06:58:10 UTC 2026","passed","Mon Mar 23 06:58:10 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testGetReferencesNested"
"","0","testDirect","","Mon Mar 23 07:01:00 UTC 2026","skipped","Mon Mar 23 07:01:00 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.geometry.writers.PatternTest","eu.esdihumboldt.hale.io.gml.writer.internal.geometry.writers.PatternTest","testDirect"
"","8","testEachCollector","","Mon Mar 23 06:59:29 UTC 2026","passed","Mon Mar 23 06:59:29 UTC 2026","","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","eu.esdihumboldt.cst.functions.groovy.helpers.util.CollectorTest","testEachCollector"
"","0","testInstanceNoValueExistsSchema","","Mon Mar 23 06:58:10 UTC 2026","skipped","Mon Mar 23 06:58:10 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testInstanceNoValueExistsSchema"
"","75","testLoadWVAIgnoreNamespace","","Mon Mar 23 07:00:10 UTC 2026","passed","Mon Mar 23 07:00:10 UTC 2026","","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","testLoadWVAIgnoreNamespace"
"","12","testReadNestedGeometryGeoJson","","Mon Mar 23 07:02:51 UTC 2026","passed","Mon Mar 23 07:02:51 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","eu.esdihumboldt.hale.io.json.test.JsonToInstanceTest","testReadNestedGeometryGeoJson"
