"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","testLikeList","","Wed May 27 09:38:54 UTC 2026","passed","Wed May 27 09:38:54 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testLikeList"
"","4","testStringCompare","","Wed May 27 09:38:54 UTC 2026","passed","Wed May 27 09:38:54 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testStringCompare"
"","0","testGroup","","Wed May 27 09:39:46 UTC 2026","skipped","Wed May 27 09:39:46 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testGroup"
"","5","testSimpleSingleStrictFail","","Wed May 27 09:38:19 UTC 2026","passed","Wed May 27 09:38:19 UTC 2026","","eu.esdihumboldt.hale.common.align.groovy.accessor.EntityAccessorTest","eu.esdihumboldt.hale.common.align.groovy.accessor.EntityAccessorTest","testSimpleSingleStrictFail"
"","103","testClassification3","","Wed May 27 09:39:56 UTC 2026","passed","Wed May 27 09:39:56 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testClassification3"
"","5","testNestedArrayPrettyPrint","","Wed May 27 09:45:12 UTC 2026","passed","Wed May 27 09:45:12 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testNestedArrayPrettyPrint"
"","13","testDefault","","Wed May 27 09:39:26 UTC 2026","passed","Wed May 27 09:39:26 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.ChoiceFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.ChoiceFlagFactoryTest","testDefault"
"","20","testGmlNoId","","Wed May 27 09:39:07 UTC 2026","passed","Wed May 27 09:39:07 UTC 2026","","eu.esdihumboldt.hale.common.instance.graph.test.ReferenceGraphTest","eu.esdihumboldt.hale.common.instance.graph.test.ReferenceGraphTest","testGmlNoId"
"","5","testSimpleAll","","Wed May 27 09:39:30 UTC 2026","passed","Wed May 27 09:39:30 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.DefinitionAccessorTest","eu.esdihumboldt.hale.common.schema.groovy.DefinitionAccessorTest","testSimpleAll"
"","2","testRead2","","Wed May 27 09:40:32 UTC 2026","passed","Wed May 27 09:40:32 UTC 2026","","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","eu.esdihumboldt.hale.io.csv.CSVSchemaReaderTest","testRead2"
"","1","testHalfmoonThin","","Wed May 27 09:40:08 UTC 2026","passed","Wed May 27 09:40:08 UTC 2026","","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","eu.esdihumboldt.cst.functions.geometric.test.InteriorPointTest","testHalfmoonThin"
"","133","testBadEnvelope","","Wed May 27 09:45:09 UTC 2026","passed","Wed May 27 09:45:09 UTC 2026","","eu.esdihumboldt.util.geometry.quadtree.QuadtreeTest","eu.esdihumboldt.util.geometry.quadtree.QuadtreeTest","testBadEnvelope"
"","5","testDescriptions","","Wed May 27 09:39:30 UTC 2026","passed","Wed May 27 09:39:30 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","eu.esdihumboldt.hale.common.schema.groovy.SchemaBuilderTest","testDescriptions"
"","24","testEmpty","","Wed May 27 09:39:27 UTC 2026","passed","Wed May 27 09:39:27 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.ValidationConstraintFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.type.ValidationConstraintFactoryTest","testEmpty"
"","0","testCMUnion1","","Wed May 27 09:39:48 UTC 2026","skipped","Wed May 27 09:39:48 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testCMUnion1"
"","79","testWriteFeatures","","Wed May 27 09:40:52 UTC 2026","passed","Wed May 27 09:40:52 UTC 2026","","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceWriterTest","eu.esdihumboldt.hale.io.geopackage.GeopackageInstanceWriterTest","testWriteFeatures"
"","0","testPropertiesMix2","","Wed May 27 09:39:50 UTC 2026","skipped","Wed May 27 09:39:50 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testPropertiesMix2"
"","9","testReadSimpleWithDate","","Wed May 27 09:44:49 UTC 2026","passed","Wed May 27 09:44:49 UTC 2026","","eu.esdihumboldt.hale.io.xls.test.reader.XLSReaderTest","eu.esdihumboldt.hale.io.xls.test.reader.XLSReaderTest","testReadSimpleWithDate"
"","44","testWriteMultipleGeometries","","Wed May 27 09:44:29 UTC 2026","passed","Wed May 27 09:44:29 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","testWriteMultipleGeometries"
"","411","testDimensionRule","","Wed May 27 09:43:57 UTC 2026","passed","Wed May 27 09:43:57 UTC 2026","","eu.esdihumboldt.hale.io.schematron.SchematronInstanceValidatorTest","eu.esdihumboldt.hale.io.schematron.SchematronInstanceValidatorTest","testDimensionRule"
"","67","testReadMultiSheetTypeSettingsIndex","","Wed May 27 09:44:48 UTC 2026","passed","Wed May 27 09:44:48 UTC 2026","","eu.esdihumboldt.hale.io.xls.test.reader.XLSReaderTest","eu.esdihumboldt.hale.io.xls.test.reader.XLSReaderTest","testReadMultiSheetTypeSettingsIndex"
"","0","testFormatter[8]","","Wed May 27 09:45:06 UTC 2026","passed","Wed May 27 09:45:06 UTC 2026","","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","eu.esdihumboldt.util.geometry.DecimalFormatUtilTest","testFormatter[8]"
"","37","testGeoBbox","","Wed May 27 09:38:53 UTC 2026","passed","Wed May 27 09:38:53 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testGeoBbox"
"","2","testTrueFalse","","Wed May 27 09:39:30 UTC 2026","passed","Wed May 27 09:39:30 UTC 2026","","eu.esdihumboldt.hale.common.schema.groovy.constraints.AugmentedValueFactoryTest","eu.esdihumboldt.hale.common.schema.groovy.constraints.AugmentedValueFactoryTest","testTrueFalse"
"","215","mergeRenameFormattedString","","Wed May 27 09:40:21 UTC 2026","passed","Wed May 27 09:40:21 UTC 2026","","eu.esdihumboldt.hale.adv.merge.test.AdVMeasurementMergeTest","eu.esdihumboldt.hale.adv.merge.test.AdVMeasurementMergeTest","mergeRenameFormattedString"
"","1","eu.esdihumboldt.util.blueprints.entities.test.VertexEntityTransformationTest","","Wed May 27 09:45:01 UTC 2026","skipped","Wed May 27 09:45:01 UTC 2026","","eu.esdihumboldt.util.blueprints.entities.test.VertexEntityTransformationTest","eu.esdihumboldt.util.blueprints.entities.test.VertexEntityTransformationTest","eu.esdihumboldt.util.blueprints.entities.test.VertexEntityTransformationTest"
"","1","testSimpleOverride","","Wed May 27 09:45:04 UTC 2026","passed","Wed May 27 09:45:04 UTC 2026","","eu.esdihumboldt.util.config.ConfigMergerTest","eu.esdihumboldt.util.config.ConfigMergerTest","testSimpleOverride"
"","15","testInvalidKey1","","Wed May 27 09:45:04 UTC 2026","passed","Wed May 27 09:45:04 UTC 2026","","eu.esdihumboldt.util.config.ConfigTest","eu.esdihumboldt.util.config.ConfigTest","testInvalidKey1"
"","23","testRead_shiporder_types_reverse","","Wed May 27 09:44:56 UTC 2026","passed","Wed May 27 09:44:56 UTC 2026","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","testRead_shiporder_types_reverse"
"","549","testExportPropertyJoin","","Wed May 27 09:42:09 UTC 2026","passed","Wed May 27 09:42:10 UTC 2026","","eu.esdihumboldt.hale.io.html.svg.json.JsonMappingExporterTest","eu.esdihumboldt.hale.io.html.svg.json.JsonMappingExporterTest","testExportPropertyJoin"
"","2","testVirtualRootPrettyPrint","","Wed May 27 09:45:13 UTC 2026","passed","Wed May 27 09:45:13 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testVirtualRootPrettyPrint"
"","0","testOrderClockwise","","Wed May 27 09:45:08 UTC 2026","passed","Wed May 27 09:45:08 UTC 2026","","eu.esdihumboldt.util.geometry.WindingOrderTest","eu.esdihumboldt.util.geometry.WindingOrderTest","testOrderClockwise"
"","9","testNumber","","Wed May 27 09:38:53 UTC 2026","passed","Wed May 27 09:38:53 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testNumber"
"","229","testValueListValueListJson","","Wed May 27 09:38:47 UTC 2026","passed","Wed May 27 09:38:47 UTC 2026","","eu.esdihumboldt.hale.common.core.io.impl.ValueListTypeTest","eu.esdihumboldt.hale.common.core.io.impl.ValueListTypeTest","testValueListValueListJson"
"","0","testCRSFlipped","","Wed May 27 09:45:08 UTC 2026","passed","Wed May 27 09:45:08 UTC 2026","","eu.esdihumboldt.util.geometry.WindingOrderTest","eu.esdihumboldt.util.geometry.WindingOrderTest","testCRSFlipped"
"","2","testElementHasListOfObjects","","Wed May 27 09:45:13 UTC 2026","passed","Wed May 27 09:45:13 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testElementHasListOfObjects"
"","19","testJsonBuilderSameNameFail","","Wed May 27 09:45:12 UTC 2026","passed","Wed May 27 09:45:12 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testJsonBuilderSameNameFail"
"","0","testSuccessSaveDDL","","Wed May 27 09:40:37 UTC 2026","skipped","Wed May 27 09:40:37 UTC 2026","","eu.esdihumboldt.hale.io.deegree.mapping.MappingWriterTest","eu.esdihumboldt.hale.io.deegree.mapping.MappingWriterTest","testSuccessSaveDDL"
"","4","testNotEqualList","","Wed May 27 09:38:54 UTC 2026","passed","Wed May 27 09:38:54 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testNotEqualList"
"","0","testAschemaReader","","Wed May 27 09:42:21 UTC 2026","skipped","Wed May 27 09:42:21 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.mssql.test.MsSQLServer14Test","eu.esdihumboldt.hale.io.jdbc.mssql.test.MsSQLServer14Test","testAschemaReader"
"","10","testReadSingleObject","","Wed May 27 09:43:49 UTC 2026","passed","Wed May 27 09:43:49 UTC 2026","","eu.esdihumboldt.hale.io.json.test.JsonInstanceCollectionTest","eu.esdihumboldt.hale.io.json.test.JsonInstanceCollectionTest","testReadSingleObject"
"","4","testByPoints1","","Wed May 27 09:45:08 UTC 2026","passed","Wed May 27 09:45:08 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","testByPoints1"
"","0","testInstanceExistsSchema","","Wed May 27 09:38:54 UTC 2026","skipped","Wed May 27 09:38:54 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testInstanceExistsSchema"
"","1","testFindLines","","Wed May 27 09:40:08 UTC 2026","passed","Wed May 27 09:40:08 UTC 2026","","eu.esdihumboldt.cst.functions.geometric.test.GeometryHelperFunctionsTest","eu.esdihumboldt.cst.functions.geometric.test.GeometryHelperFunctionsTest","testFindLines"
"","0","testMsAccessSchemaReaderForAccdbTest","","Wed May 27 09:42:18 UTC 2026","skipped","Wed May 27 09:42:18 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.msaccess.reader.MsAccessSchemaReaderTest","eu.esdihumboldt.hale.io.jdbc.msaccess.reader.MsAccessSchemaReaderTest","testMsAccessSchemaReaderForAccdbTest"
"","52","testDefaultSrs","","Wed May 27 09:41:37 UTC 2026","passed","Wed May 27 09:41:37 UTC 2026","","eu.esdihumboldt.hale.io.gml.reader.internal.StreamGmlReaderTest","eu.esdihumboldt.hale.io.gml.reader.internal.StreamGmlReaderTest","testDefaultSrs"
"","1","testCCW2","","Wed May 27 09:45:09 UTC 2026","passed","Wed May 27 09:45:09 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","testCCW2"
"","4","testComplexStructureFromTheGuardianTypeSafe","","Wed May 27 09:45:13 UTC 2026","passed","Wed May 27 09:45:13 UTC 2026","","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","eu.esdihumboldt.util.groovy.json.JsonStreamBuilderTest","testComplexStructureFromTheGuardianTypeSafe"
"","1","testBox","","Wed May 27 09:41:58 UTC 2026","passed","Wed May 27 09:41:58 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.geometry.converters.PolygonToLineStringTest","eu.esdihumboldt.hale.io.gml.writer.internal.geometry.converters.PolygonToLineStringTest","testBox"
"","310","testInnerJoinConditions","","Wed May 27 09:39:54 UTC 2026","passed","Wed May 27 09:39:55 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testInnerJoinConditions"
