"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Dec 17 16:26:31 GMT 2024","Tue Dec 17 16:26:31 GMT 2024","0","","eu.esdihumboldt.hale.io.jdbc.mssql.test.MsSQLServer14Test","","eu.esdihumboldt.hale.io.jdbc.mssql.test.MsSQLServer14Test","testAschemaReader","testAschemaReader",""
"passed","Tue Dec 17 16:28:57 GMT 2024","Tue Dec 17 16:28:57 GMT 2024","35","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","","eu.esdihumboldt.hale.io.xsd.reader.XmlSchemaReaderTest","testRead_definitive_annotated","testRead_definitive_annotated",""
"passed","Tue Dec 17 16:23:40 GMT 2024","Tue Dec 17 16:23:41 GMT 2024","114","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.ReferenceFactoryTest","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.ReferenceFactoryTest","testRef","testRef",""
"passed","Tue Dec 17 16:21:40 GMT 2024","Tue Dec 17 16:21:44 GMT 2024","4402","","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","","eu.esdihumboldt.hale.app.transform.test.ExecuteTest","testTransformXmlInline","testTransformXmlInline",""
"passed","Tue Dec 17 16:29:10 GMT 2024","Tue Dec 17 16:29:10 GMT 2024","0","","eu.esdihumboldt.util.geometry.interpolation.grid.GridUtilTest","","eu.esdihumboldt.util.geometry.interpolation.grid.GridUtilTest","testOrigin","testOrigin",""
"passed","Tue Dec 17 16:23:01 GMT 2024","Tue Dec 17 16:23:01 GMT 2024","1","","eu.esdihumboldt.hale.common.core.report.util.StatsMergeTest","","eu.esdihumboldt.hale.common.core.report.util.StatsMergeTest","testMerge6","testMerge6",""
"passed","Tue Dec 17 16:23:06 GMT 2024","Tue Dec 17 16:23:06 GMT 2024","7","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testGetReferencesSimple","testGetReferencesSimple",""
"passed","Tue Dec 17 16:23:01 GMT 2024","Tue Dec 17 16:23:01 GMT 2024","7","","eu.esdihumboldt.hale.common.core.report.util.StatsMergeTest","","eu.esdihumboldt.hale.common.core.report.util.StatsMergeTest","testMerge4","testMerge4",""
"passed","Tue Dec 17 16:25:54 GMT 2024","Tue Dec 17 16:25:55 GMT 2024","583","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriter2Test","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriter2Test","testInspireCodespaceAutoAddNoOverride","testInspireCodespaceAutoAddNoOverride",""
"passed","Tue Dec 17 16:29:09 GMT 2024","Tue Dec 17 16:29:09 GMT 2024","0","","eu.esdihumboldt.util.geometry.WindingOrderTest","","eu.esdihumboldt.util.geometry.WindingOrderTest","testOrderClockwise","testOrderClockwise",""
