"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","111","testComplexLookupJson","","Tue Apr 21 11:39:42 UTC 2026","passed","Tue Apr 21 11:39:42 UTC 2026","","eu.esdihumboldt.hale.common.lookup.internal.LookupTableTypeTest","eu.esdihumboldt.hale.common.lookup.internal.LookupTableTypeTest","testComplexLookupJson"
"","2","testCW3","","Tue Apr 21 11:45:17 UTC 2026","passed","Tue Apr 21 11:45:17 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","eu.esdihumboldt.util.geometry.interpolation.model.impl.ArcByCenterPointImplTest","testCW3"
"","1","simpleFilterTestCQL","","Tue Apr 21 11:39:19 UTC 2026","passed","Tue Apr 21 11:39:19 UTC 2026","","eu.esdihumboldt.hale.common.filter.FilterTest","eu.esdihumboldt.hale.common.filter.FilterTest","simpleFilterTestCQL"
"","192","testFilterSame3","","Tue Apr 21 11:38:55 UTC 2026","passed","Tue Apr 21 11:38:55 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testFilterSame3"
"","12","testDuring","","Tue Apr 21 11:39:17 UTC 2026","passed","Tue Apr 21 11:39:17 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testDuring"
"","3","testByPoints2","","Tue Apr 21 11:45:17 UTC 2026","passed","Tue Apr 21 11:45:17 UTC 2026","","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","eu.esdihumboldt.util.geometry.interpolation.grid.GridInterpolationTest","testByPoints2"
"","156","testGeometryPrimitive_32_MultiLineString","","Tue Apr 21 11:42:13 UTC 2026","passed","Tue Apr 21 11:42:13 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","testGeometryPrimitive_32_MultiLineString"
"","326","testGeometryPrimitive_32_LineString","","Tue Apr 21 11:42:13 UTC 2026","passed","Tue Apr 21 11:42:13 UTC 2026","","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","eu.esdihumboldt.hale.io.gml.writer.internal.StreamGmlWriterTest","testGeometryPrimitive_32_LineString"
"","0","testSimple","","Tue Apr 21 11:45:12 UTC 2026","passed","Tue Apr 21 11:45:12 UTC 2026","","eu.esdihumboldt.util.config.ConfigMergerTest","eu.esdihumboldt.util.config.ConfigMergerTest","testSimple"
"","60","testWriteMultiSchemasWithMultiGeom","","Tue Apr 21 11:44:39 UTC 2026","passed","Tue Apr 21 11:44:39 UTC 2026","","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","eu.esdihumboldt.hale.io.shp.ShapefileInstanceWriterTest","testWriteMultiSchemasWithMultiGeom"
"","2328","testLoadImgeo_Scheiding","","Tue Apr 21 11:41:19 UTC 2026","passed","Tue Apr 21 11:41:21 UTC 2026","","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","eu.esdihumboldt.hale.io.gml.reader.internal.GmlInstanceCollectionTest","testLoadImgeo_Scheiding"
"","5","testLikeSchema","","Tue Apr 21 11:39:18 UTC 2026","passed","Tue Apr 21 11:39:18 UTC 2026","","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","eu.esdihumboldt.hale.common.filter.ECQLFilterTest","testLikeSchema"
"","428","testMatchCondition1","","Tue Apr 21 11:38:54 UTC 2026","passed","Tue Apr 21 11:38:54 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","eu.esdihumboldt.hale.common.align.merge.test.impl.DefaultMergeCellMigratorTest","testMatchCondition1"
"","98","testCMUnion4","","Tue Apr 21 11:40:19 UTC 2026","passed","Tue Apr 21 11:40:19 UTC 2026","","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","eu.esdihumboldt.cst.internal.ConceptualSchemaTransformerTest","testCMUnion4"
"","7","testSize","","Tue Apr 21 11:39:26 UTC 2026","passed","Tue Apr 21 11:39:26 UTC 2026","","eu.esdihumboldt.hale.common.instance.tools.impl.SimplePartitionerTest","eu.esdihumboldt.hale.common.instance.tools.impl.SimplePartitionerTest","testSize"
"","1","testDisabled","","Tue Apr 21 11:39:50 UTC 2026","passed","Tue Apr 21 11:39:50 UTC 2026","","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.NillableFlagFactoryTest","eu.esdihumboldt.hale.common.schema.model.constraint.factory.property.NillableFlagFactoryTest","testDisabled"
"","249","testJoinsCondition","","Tue Apr 21 11:38:59 UTC 2026","passed","Tue Apr 21 11:38:59 UTC 2026","","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinFocusRetainConditionTest","eu.esdihumboldt.hale.common.align.merge.test.impl.JoinFocusRetainConditionTest","testJoinsCondition"
"","7","testNumberBetweenList","","Tue Apr 21 11:39:17 UTC 2026","passed","Tue Apr 21 11:39:17 UTC 2026","","eu.esdihumboldt.hale.common.filter.CQLFilterTest","eu.esdihumboldt.hale.common.filter.CQLFilterTest","testNumberBetweenList"
"","25","testWriteVersion4","","Tue Apr 21 11:43:50 UTC 2026","passed","Tue Apr 21 11:43:50 UTC 2026","","eu.esdihumboldt.hale.io.jdbc.spatialite.writer.internal.SpatiaLiteInstanceWriterTest","eu.esdihumboldt.hale.io.jdbc.spatialite.writer.internal.SpatiaLiteInstanceWriterTest","testWriteVersion4"
